"model","date","site_id","observed","forecast"
"Gaussian GNAR baseline",2024-11-25,"SHE",4.49591666666667,4.81779900029881
"Gaussian GNAR baseline",2024-11-25,"BEL2",4.81920833333333,6.32754427995245
"Gaussian GNAR baseline",2024-11-25,"GLKP",3.87391666666667,6.11578827393997
"Gaussian GNAR baseline",2024-11-25,"LECU",4.47129166666667,5.63518213320112
"Gaussian GNAR baseline",2024-11-25,"SUN2",4.83891666666667,5.5859151571489
"Gaussian GNAR baseline",2024-11-25,"TRAN",3.93766666666667,5.75337281196953
"Gaussian GNAR baseline",2024-11-25,"STOK",4.33183333333333,4.94117413137154
"Gaussian GNAR baseline",2024-11-25,"BEX",5.93941666666667,8.16028190773776
"Gaussian GNAR baseline",2024-11-25,"SEND",4.892875,7.93963452208898
"Gaussian GNAR baseline",2024-11-25,"HUL2",5.40195833333333,5.38560785865233
"Gaussian GNAR baseline",2024-11-25,"PEMB",5.14341666666667,7.69673609569899
"Gaussian GNAR baseline",2024-11-25,"WFEN",4.43404166666667,7.68322771792985
"Gaussian GNAR baseline",2024-11-25,"OSY",5.33116666666667,8.77667228544869
"Gaussian GNAR baseline",2024-11-25,"ACTH",2.45966666666667,5.50675488640281
"Gaussian GNAR baseline",2024-11-25,"COPP",4.59904166666667,5.11298527265834
"Gaussian GNAR baseline",2024-11-26,"EB",6.14983333333333,5.50121113267713
"Gaussian GNAR baseline",2024-11-26,"IMGM",5.304625,4.85737146882208
"Gaussian GNAR baseline",2024-11-26,"PRES",10.5945833333333,5.55698152658676
"Gaussian GNAR baseline",2024-11-26,"BIRR",11.2687083333333,5.36987910590444
"Gaussian GNAR baseline",2024-11-26,"BLC2",6.58808333333333,6.31543957845365
"Gaussian GNAR baseline",2024-11-26,"BOTR",8.75204166666667,4.9454951696886
"Gaussian GNAR baseline",2024-11-26,"GHSR",6.51833333333333,4.96917550358135
"Gaussian GNAR baseline",2024-11-26,"LEAM",5.46391666666667,5.21401402115786
"Gaussian GNAR baseline",2024-11-26,"NPT3",6.40041666666667,5.71988069521031
"Gaussian GNAR baseline",2024-11-26,"REA1",7.15520833333333,5.80954046465959
"Gaussian GNAR baseline",2024-11-26,"SOUT",6.9655,6.15946872871207
"Gaussian GNAR baseline",2024-11-26,"WREX",6.56445833333333,5.10124247058085
"Gaussian GNAR baseline",2024-11-26,"LEAR",5.05116666666667,5.10396586149831
"Gaussian GNAR baseline",2024-11-26,"PLYM",5.99058333333333,7.19408174807873
"Gaussian GNAR baseline",2024-11-26,"SHDG",6.76983333333333,4.84843344707395
"Gaussian GNAR baseline",2024-11-26,"SHE",7.84,4.99332321942725
"Gaussian GNAR baseline",2024-11-26,"BEL2",11.8642083333333,5.21315331618585
"Gaussian GNAR baseline",2024-11-26,"GLKP",5.504125,4.81614249774191
"Gaussian GNAR baseline",2024-11-26,"LECU",6.16154166666667,5.03419458643314
"Gaussian GNAR baseline",2024-11-26,"SUN2",5.562,5.17899541932833
"Gaussian GNAR baseline",2024-11-26,"TRAN",6.88379166666667,4.82113267214181
"Gaussian GNAR baseline",2024-11-26,"STOK",5.74395833333333,4.93390551147013
"Gaussian GNAR baseline",2024-11-26,"BEX",7.90104166666667,5.78463058723646
"Gaussian GNAR baseline",2024-11-26,"SEND",6.286375,5.34198378599863
"Gaussian GNAR baseline",2024-11-26,"HUL2",6.87208333333333,5.39839018928747
"Gaussian GNAR baseline",2024-11-26,"PEMB",2.90875,5.42561855184128
"Gaussian GNAR baseline",2024-11-26,"WFEN",5.32820833333333,5.13966107493189
"Gaussian GNAR baseline",2024-11-26,"OSY",4.83491666666667,5.5707217272682
"Gaussian GNAR baseline",2024-11-26,"ACTH",1.41808333333333,4.20081810885926
"Gaussian GNAR baseline",2024-11-26,"COPP",6.14495833333333,5.05503889852555
"Gaussian GNAR baseline",2024-11-27,"EB",4.45566666666667,6.69762890795306
"Gaussian GNAR baseline",2024-11-27,"IMGM",5.18275,6.3203505064639
"Gaussian GNAR baseline",2024-11-27,"PRES",15.4864583333333,8.5349335710258
"Gaussian GNAR baseline",2024-11-27,"BIRR",9.210875,8.80126890295656
"Gaussian GNAR baseline",2024-11-27,"BLC2",7.79575,6.92959182538715
"Gaussian GNAR baseline",2024-11-27,"BOTR",10.3450833333333,7.74280617005918
"Gaussian GNAR baseline",2024-11-27,"GHSR",5.9375,6.82249267823465
"Gaussian GNAR baseline",2024-11-27,"LEAM",9.30625,6.40467387186783
"Gaussian GNAR baseline",2024-11-27,"NPT3",6.48691666666667,6.81720445705829
"Gaussian GNAR baseline",2024-11-27,"REA1",5.57795833333333,7.12674161506424
"Gaussian GNAR baseline",2024-11-27,"SOUT",5.40891666666667,7.06668406766839
"Gaussian GNAR baseline",2024-11-27,"WREX",9.259125,6.85137181045729
"Gaussian GNAR baseline",2024-11-27,"LEAR",8.81379166666667,6.22869517635469
"Gaussian GNAR baseline",2024-11-27,"PLYM",5.11895833333333,6.72012439120765
"Gaussian GNAR baseline",2024-11-27,"SHDG",9.66295833333333,6.92398832175091
"Gaussian GNAR baseline",2024-11-27,"SHE",10.4314583333333,7.37235550792688
"Gaussian GNAR baseline",2024-11-27,"BEL2",24.42025,9.0344920554121
"Gaussian GNAR baseline",2024-11-27,"GLKP",5.54045833333333,6.39686703223392
"Gaussian GNAR baseline",2024-11-27,"LECU",8.85229166666667,6.68180752006506
"Gaussian GNAR baseline",2024-11-27,"SUN2",5.87858333333333,6.44441117741696
"Gaussian GNAR baseline",2024-11-27,"TRAN",8.842375,6.96555774609155
"Gaussian GNAR baseline",2024-11-27,"STOK",10.6938333333333,6.50672414742562
"Gaussian GNAR baseline",2024-11-27,"BEX",6.45054166666667,7.43297998456063
"Gaussian GNAR baseline",2024-11-27,"SEND",5.05016666666667,6.74349872213866
"Gaussian GNAR baseline",2024-11-27,"HUL2",8.65279166666667,6.99678963875596
"Gaussian GNAR baseline",2024-11-27,"PEMB",3.387375,5.36127004990404
"Gaussian GNAR baseline",2024-11-27,"WFEN",5.29191666666667,6.33834319286658
"Gaussian GNAR baseline",2024-11-27,"OSY",4.355375,6.15765569857934
"Gaussian GNAR baseline",2024-11-27,"ACTH",1.82004166666667,4.68245867667498
"Gaussian GNAR baseline",2024-11-27,"COPP",9.84670833333333,6.67813549308331
"Gaussian GNAR baseline",2024-11-28,"EB",10.18275,6.34030364826567
"Gaussian GNAR baseline",2024-11-28,"IMGM",7.44895833333333,6.61837078194782
"Gaussian GNAR baseline",2024-11-28,"PRES",8.507375,10.983997307748
"Gaussian GNAR baseline",2024-11-28,"BIRR",17.06675,8.4209697964143
"Gaussian GNAR baseline",2024-11-28,"BLC2",8.578,7.72405570566586
"Gaussian GNAR baseline",2024-11-28,"BOTR",14.1294166666667,8.82524420430792
"Gaussian GNAR baseline",2024-11-28,"GHSR",6.12433333333333,6.95849233142019
"Gaussian GNAR baseline",2024-11-28,"LEAM",16.1920833333333,8.31728486273357
"Gaussian GNAR baseline",2024-11-28,"NPT3",9.640375,7.18143121433139
"Gaussian GNAR baseline",2024-11-28,"REA1",17.1177916666667,6.82637743602884
"Gaussian GNAR baseline",2024-11-28,"SOUT",9.35729166666667,6.75222187924878
"Gaussian GNAR baseline",2024-11-28,"WREX",7.51875,8.32500450088845
"Gaussian GNAR baseline",2024-11-28,"LEAR",15.4992083333333,8.1046963192529
"Gaussian GNAR baseline",2024-11-28,"PLYM",8.01891666666667,6.60903417963527
"Gaussian GNAR baseline",2024-11-28,"SHDG",9.54016666666667,8.49605843185705
"Gaussian GNAR baseline",2024-11-28,"SHE",9.16479166666667,8.83829862297372
"Gaussian GNAR baseline",2024-11-28,"BEL2",11.244125,14.6875465339589
"Gaussian GNAR baseline",2024-11-28,"GLKP",6.27066666666667,6.77032009720088
"Gaussian GNAR baseline",2024-11-28,"LECU",14.1775,8.14785475684601
"Gaussian GNAR baseline",2024-11-28,"SUN2",7.20333333333333,6.91073333877208
"Gaussian GNAR baseline",2024-11-28,"TRAN",11.9262083333333,8.16155719098566
"Gaussian GNAR baseline",2024-11-28,"STOK",12.2150833333333,8.89455396516228
"Gaussian GNAR baseline",2024-11-28,"BEX",18.4553333333333,7.20341807765992
"Gaussian GNAR baseline",2024-11-28,"SEND",11.0839583333333,6.58803803563384
"Gaussian GNAR baseline",2024-11-28,"HUL2",9.16091666666667,8.08333945013681
"Gaussian GNAR baseline",2024-11-28,"PEMB",5.06579166666667,5.82139322385855
"Gaussian GNAR baseline",2024-11-28,"WFEN",11.073125,6.66382501212843
"Gaussian GNAR baseline",2024-11-28,"OSY",10.4304583333333,6.26671036881114
"Gaussian GNAR baseline",2024-11-28,"ACTH",1.95566666666667,5.14043616926364
"Gaussian GNAR baseline",2024-11-28,"COPP",14.5460416666667,8.55620834484245
"Gaussian GNAR baseline",2024-11-29,"EB",4.48308333333333,9.62886715110574
"Gaussian GNAR baseline",2024-11-29,"IMGM",5.50725,8.52302103734404
"Gaussian GNAR baseline",2024-11-29,"PRES",6.18025,9.21172430787407
"Gaussian GNAR baseline",2024-11-29,"BIRR",7.75154166666667,12.5756357935546
"Gaussian GNAR baseline",2024-11-29,"BLC2",7.02054166666667,9.05144240443766
"Gaussian GNAR baseline",2024-11-29,"BOTR",9.082125,11.3961441799238
"Gaussian GNAR baseline",2024-11-29,"GHSR",5.52391666666667,7.99710359557937
"Gaussian GNAR baseline",2024-11-29,"LEAM",5.28008333333333,12.2184457838449
"Gaussian GNAR baseline",2024-11-29,"NPT3",6.36008333333333,9.45592098859842
"Gaussian GNAR baseline",2024-11-29,"REA1",7.88633333333333,12.5071897388587
"Gaussian GNAR baseline",2024-11-29,"SOUT",5.348875,9.31302182815386
"Gaussian GNAR baseline",2024-11-29,"WREX",6.85541666666667,8.65205253686153
"Gaussian GNAR baseline",2024-11-29,"LEAR",4.83104166666667,11.9215125103228
"Gaussian GNAR baseline",2024-11-29,"PLYM",11.0249583333333,8.75573604256759
"Gaussian GNAR baseline",2024-11-29,"SHDG",8.34916666666667,9.49291041222335
"Gaussian GNAR baseline",2024-11-29,"SHE",10.0806666666667,9.35752716865336
"Gaussian GNAR baseline",2024-11-29,"BEL2",8.47183333333333,10.5565964514213
"Gaussian GNAR baseline",2024-11-29,"GLKP",5.60629166666667,8.04748142629856
"Gaussian GNAR baseline",2024-11-29,"LECU",6.13416666666667,11.3791629310361
"Gaussian GNAR baseline",2024-11-29,"SUN2",10.8815416666667,8.43918367551746
"Gaussian GNAR baseline",2024-11-29,"TRAN",7.126625,10.4535099248567
"Gaussian GNAR baseline",2024-11-29,"STOK",8.04241666666667,10.6178290708661
"Gaussian GNAR baseline",2024-11-29,"BEX",7.95995833333333,13.0784747466589
"Gaussian GNAR baseline",2024-11-29,"SEND",5.45208333333333,10.013949107318
"Gaussian GNAR baseline",2024-11-29,"HUL2",6.486875,9.31215105354944
"Gaussian GNAR baseline",2024-11-29,"PEMB",5.70270833333333,7.49920945487598
"Gaussian GNAR baseline",2024-11-29,"WFEN",6.02408333333333,10.0154468563955
"Gaussian GNAR baseline",2024-11-29,"OSY",5.369625,9.72822060485121
"Gaussian GNAR baseline",2024-11-29,"ACTH",3.20258333333333,6.18219008111714
"Gaussian GNAR baseline",2024-11-29,"COPP",8.28529166666667,11.5551328572008
"Gaussian GNAR baseline",2024-11-30,"EB",7.90779166666667,5.14312068747323
"Gaussian GNAR baseline",2024-11-30,"IMGM",8.44545833333333,5.4968170110806
"Gaussian GNAR baseline",2024-11-30,"PRES",5.81270833333333,5.79951203594777
"Gaussian GNAR baseline",2024-11-30,"BIRR",8.45920833333333,6.65609796933184
"Gaussian GNAR baseline",2024-11-30,"BLC2",5.71825,6.14665818554949
"Gaussian GNAR baseline",2024-11-30,"BOTR",8.18995833333333,7.13073863084058
"Gaussian GNAR baseline",2024-11-30,"GHSR",3.408,5.47106127950994
"Gaussian GNAR baseline",2024-11-30,"LEAM",7.194375,5.61865744597409
"Gaussian GNAR baseline",2024-11-30,"NPT3",9.12341666666667,5.90132344282636
"Gaussian GNAR baseline",2024-11-30,"REA1",8.82075,6.71276144006405
"Gaussian GNAR baseline",2024-11-30,"SOUT",9.809375,5.47869099579308
"Gaussian GNAR baseline",2024-11-30,"WREX",4.43591666666667,6.05270815396664
"Gaussian GNAR baseline",2024-11-30,"LEAR",6.63529166666667,5.41702012573035
"Gaussian GNAR baseline",2024-11-30,"PLYM",16.791625,7.77893888247789
"Gaussian GNAR baseline",2024-11-30,"SHDG",7.71429166666667,6.71648310002873
"Gaussian GNAR baseline",2024-11-30,"SHE",9.87633333333333,7.41898791668627
"Gaussian GNAR baseline",2024-11-30,"BEL2",7.15904166666667,6.80885034148595
"Gaussian GNAR baseline",2024-11-30,"GLKP",3.511125,5.50852419828264
"Gaussian GNAR baseline",2024-11-30,"LECU",7.56483333333333,5.92014372248771
"Gaussian GNAR baseline",2024-11-30,"SUN2",7.95020833333333,7.69991025577399
"Gaussian GNAR baseline",2024-11-30,"TRAN",5.25845833333333,6.27268323242712
"Gaussian GNAR baseline",2024-11-30,"STOK",8.41595833333333,6.65623656978083
"Gaussian GNAR baseline",2024-11-30,"BEX",11.1162916666667,6.7759501351124
"Gaussian GNAR baseline",2024-11-30,"SEND",12.3005833333333,5.56361873907707
"Gaussian GNAR baseline",2024-11-30,"HUL2",10.7617083333333,5.94163978662
"Gaussian GNAR baseline",2024-11-30,"PEMB",7.961,5.51849799168762
"Gaussian GNAR baseline",2024-11-30,"WFEN",10.9219166666667,5.79847659615797
"Gaussian GNAR baseline",2024-11-30,"OSY",10.6446666666667,5.51363726179581
"Gaussian GNAR baseline",2024-11-30,"ACTH",1.31095833333333,4.41424628460838
"Gaussian GNAR baseline",2024-11-30,"COPP",6.41804166666667,6.81345036705106
"Gaussian GNAR baseline",2024-12-01,"EB",7.67304166666667,7.68578330932155
"Gaussian GNAR baseline",2024-12-01,"IMGM",6.55470833333333,7.93200554764843
"Gaussian GNAR baseline",2024-12-01,"PRES",4.07233333333333,6.86636200133716
"Gaussian GNAR baseline",2024-12-01,"BIRR",4.69445833333333,7.99290257250251
"Gaussian GNAR baseline",2024-12-01,"BLC2",4.30525,6.84821869068359
"Gaussian GNAR baseline",2024-12-01,"BOTR",8.68133333333333,7.91497885939363
"Gaussian GNAR baseline",2024-12-01,"GHSR",4.565625,5.86173396945842
"Gaussian GNAR baseline",2024-12-01,"LEAM",4.31408333333333,7.41214726703253
"Gaussian GNAR baseline",2024-12-01,"NPT3",5.51895833333333,8.2316781351017
"Gaussian GNAR baseline",2024-12-01,"REA1",5.55825,8.14483475956234
"Gaussian GNAR baseline",2024-12-01,"SOUT",6.63520833333333,8.4887543354173
"Gaussian GNAR baseline",2024-12-01,"WREX",3.81591666666667,6.31704208706795
"Gaussian GNAR baseline",2024-12-01,"LEAR",4.17645833333333,7.17127871204271
"Gaussian GNAR baseline",2024-12-01,"PLYM",9.572625,11.4985773727113
"Gaussian GNAR baseline",2024-12-01,"SHDG",3.95054166666667,7.70141046749164
"Gaussian GNAR baseline",2024-12-01,"SHE",7.02941666666667,8.6327547671643
"Gaussian GNAR baseline",2024-12-01,"BEL2",5.12575,7.47619067781641
"Gaussian GNAR baseline",2024-12-01,"GLKP",4.05658333333333,5.90615193387756
"Gaussian GNAR baseline",2024-12-01,"LECU",4.46154166666667,7.58545063754471
"Gaussian GNAR baseline",2024-12-01,"SUN2",4.60591666666667,7.86072202268576
"Gaussian GNAR baseline",2024-12-01,"TRAN",3.67625,6.66182949275043
"Gaussian GNAR baseline",2024-12-01,"STOK",3.80808333333333,7.98228447839286
"Gaussian GNAR baseline",2024-12-01,"BEX",7.69266666666667,9.09024526251875
"Gaussian GNAR baseline",2024-12-01,"SEND",8.87779166666667,9.5153231822562
"Gaussian GNAR baseline",2024-12-01,"HUL2",7.821375,8.90823025112406
"Gaussian GNAR baseline",2024-12-01,"PEMB",3.7195,7.73767698244797
"Gaussian GNAR baseline",2024-12-01,"WFEN",7.86566666666667,8.96269300825274
"Gaussian GNAR baseline",2024-12-01,"OSY",10.819625,8.83261748858864
"Gaussian GNAR baseline",2024-12-01,"ACTH",1.359125,4.94258915779416
"Gaussian GNAR baseline",2024-12-01,"COPP",3.431625,7.16700567033464
"Gaussian GNAR baseline",2024-12-02,"EB",2.54329166666667,6.35188036647688
"Gaussian GNAR baseline",2024-12-02,"IMGM",3.62320833333333,5.90541685507831
"Gaussian GNAR baseline",2024-12-02,"PRES",4.20304166666667,4.82021236600929
"Gaussian GNAR baseline",2024-12-02,"BIRR",3.74016666666667,5.14108678484011
"Gaussian GNAR baseline",2024-12-02,"BLC2",4.03791666666667,4.91362919565174
"Gaussian GNAR baseline",2024-12-02,"BOTR",3.50433333333333,6.77329133318123
"Gaussian GNAR baseline",2024-12-02,"GHSR",2.96870833333333,4.96378951861133
"Gaussian GNAR baseline",2024-12-02,"LEAM",2.58058333333333,4.95359616820933
"Gaussian GNAR baseline",2024-12-02,"NPT3",2.23083333333333,5.49635317895419
"Gaussian GNAR baseline",2024-12-02,"REA1",2.98345833333333,5.50505391187616
"Gaussian GNAR baseline",2024-12-02,"SOUT",2.793875,5.97208080732159
"Gaussian GNAR baseline",2024-12-02,"WREX",2.19429166666667,4.68091973169084
"Gaussian GNAR baseline",2024-12-02,"LEAR",2.436125,4.88326219377505
"Gaussian GNAR baseline",2024-12-02,"PLYM",5.8195,7.35139963928012
"Gaussian GNAR baseline",2024-12-02,"SHDG",3.85908333333333,4.81695802458991
"Gaussian GNAR baseline",2024-12-02,"SHE",3.17804166666667,6.13577108154279
"Gaussian GNAR baseline",2024-12-02,"BEL2",4.54991666666667,5.28636756782261
"Gaussian GNAR baseline",2024-12-02,"GLKP",2.623875,4.75708294828151
"Gaussian GNAR baseline",2024-12-02,"LECU",3.126,5.0233290500826
"Gaussian GNAR baseline",2024-12-02,"SUN2",3.81195833333333,5.09216169202029
"Gaussian GNAR baseline",2024-12-02,"TRAN",3.816875,4.64375629504659
"Gaussian GNAR baseline",2024-12-02,"STOK",3.40904166666667,4.77567162162188
"Gaussian GNAR baseline",2024-12-02,"BEX",3.07791666666667,6.43892709192541
"Gaussian GNAR baseline",2024-12-02,"SEND",2.84308333333333,6.95523312638984
"Gaussian GNAR baseline",2024-12-02,"HUL2",4.34945833333333,6.48310519040937
"Gaussian GNAR baseline",2024-12-02,"PEMB",3.6655,4.7280596792825
"Gaussian GNAR baseline",2024-12-02,"WFEN",2.39775,6.50525523745516
"Gaussian GNAR baseline",2024-12-02,"OSY",2.74183333333333,7.71267537045422
"Gaussian GNAR baseline",2024-12-02,"ACTH",1.45254166666667,3.59411535476759
"Gaussian GNAR baseline",2024-12-02,"COPP",2.56095833333333,4.57174555868366
"Gaussian GNAR baseline",2024-12-03,"EB",10.7675833333333,3.62153716948007
"Gaussian GNAR baseline",2024-12-03,"IMGM",6.90458333333333,4.03791568253178
"Gaussian GNAR baseline",2024-12-03,"PRES",6.40041666666667,4.21515455583308
"Gaussian GNAR baseline",2024-12-03,"BIRR",14.3180416666667,4.04020070138836
"Gaussian GNAR baseline",2024-12-03,"BLC2",5.97,4.15301221637177
"Gaussian GNAR baseline",2024-12-03,"BOTR",9.9755,4.04139983343416
"Gaussian GNAR baseline",2024-12-03,"GHSR",3.74404166666667,3.71991612254092
"Gaussian GNAR baseline",2024-12-03,"LEAM",9.31016666666667,3.55418278128958
"Gaussian GNAR baseline",2024-12-03,"NPT3",8.1545,3.44007458152416
"Gaussian GNAR baseline",2024-12-03,"REA1",7.39291666666667,3.75041345128495
"Gaussian GNAR baseline",2024-12-03,"SOUT",8.60070833333333,3.69899409105495
"Gaussian GNAR baseline",2024-12-03,"WREX",5.962,3.38313217722182
"Gaussian GNAR baseline",2024-12-03,"LEAR",9.495875,3.49141444443996
"Gaussian GNAR baseline",2024-12-03,"PLYM",11.97825,5.0150048312853
"Gaussian GNAR baseline",2024-12-03,"SHDG",8.06695833333333,4.07077012384582
"Gaussian GNAR baseline",2024-12-03,"SHE",9.04975,3.86661218367808
"Gaussian GNAR baseline",2024-12-03,"BEL2",11.06825,4.38367058097394
"Gaussian GNAR baseline",2024-12-03,"GLKP",3.37566666666667,3.56563955447093
"Gaussian GNAR baseline",2024-12-03,"LECU",9.08020833333333,3.78200984970504
"Gaussian GNAR baseline",2024-12-03,"SUN2",6.75229166666667,4.06753163667416
"Gaussian GNAR baseline",2024-12-03,"TRAN",7.425375,4.04666819488551
"Gaussian GNAR baseline",2024-12-03,"STOK",11.1528333333333,3.88227068304743
"Gaussian GNAR baseline",2024-12-03,"BEX",10.7469583333333,3.84178153182223
"Gaussian GNAR baseline",2024-12-03,"SEND",8.70970833333333,3.77442445536581
"Gaussian GNAR baseline",2024-12-03,"HUL2",7.75941666666667,4.36762572204207
"Gaussian GNAR baseline",2024-12-03,"PEMB",3.148625,3.98550909415421
"Gaussian GNAR baseline",2024-12-03,"WFEN",6.41316666666667,3.56645288281184
"Gaussian GNAR baseline",2024-12-03,"OSY",7.034125,3.78060469229268
"Gaussian GNAR baseline",2024-12-03,"ACTH",2.32316666666667,3.01775489950245
"Gaussian GNAR baseline",2024-12-03,"COPP",9.66795833333333,3.52439338889552
"Gaussian GNAR baseline",2024-12-04,"EB",7.09808333333333,9.5698492731831
"Gaussian GNAR baseline",2024-12-04,"IMGM",11.6440416666667,8.00851958767423
"Gaussian GNAR baseline",2024-12-04,"PRES",6.958625,7.81555146766837
"Gaussian GNAR baseline",2024-12-04,"BIRR",9.89491666666667,11.0587515661422
"Gaussian GNAR baseline",2024-12-04,"BLC2",7.40770833333333,7.63456106017865
"Gaussian GNAR baseline",2024-12-04,"BOTR",9.813375,9.26791477113738
"Gaussian GNAR baseline",2024-12-04,"GHSR",4.34458333333333,6.69324620259333
"Gaussian GNAR baseline",2024-12-04,"LEAM",8.37658333333333,8.97168610747263
"Gaussian GNAR baseline",2024-12-04,"NPT3",8.84925,8.48803201840731
"Gaussian GNAR baseline",2024-12-04,"REA1",8.01508333333333,8.19350441171727
"Gaussian GNAR baseline",2024-12-04,"SOUT",10.6781666666667,8.68530872858331
"Gaussian GNAR baseline",2024-12-04,"WREX",5.24870833333333,7.58589033536794
"Gaussian GNAR baseline",2024-12-04,"LEAR",7.92858333333333,9.04446683844176
"Gaussian GNAR baseline",2024-12-04,"PLYM",6.08891666666667,10.1481485483791
"Gaussian GNAR baseline",2024-12-04,"SHDG",8.71170833333333,8.49212806112367
"Gaussian GNAR baseline",2024-12-04,"SHE",9.56670833333333,8.87934695199588
"Gaussian GNAR baseline",2024-12-04,"BEL2",5.98270833333333,9.7428350134897
"Gaussian GNAR baseline",2024-12-04,"GLKP",4.40154166666667,6.53333478720192
