"date","site_id","observed","forecast_mean","lower_95","upper_95"
2024-11-11,"SHE",7.50304166666667,14.2226144934657,7.44084762995557,20.6059827008586
2024-11-11,"BEL2",12.9354166666667,11.0306258151919,4.57944381611521,17.8248294024403
2024-11-11,"GLKP",9.1825,10.7084999502571,4.29822248710161,17.0235126548558
2024-11-11,"LECU",9.45366666666667,14.5249192329698,8.02354182777955,21.1204117560906
2024-11-11,"SUN2",7.27308333333333,9.169313014659,2.45928514995061,15.6762019870296
2024-11-11,"TRAN",9.88504166666667,14.1042513142274,7.72079882814557,20.6766762180086
2024-11-11,"STOK",11.419,15.4201582838891,9.07852754597149,21.9835085285362
2024-11-11,"BEX",9.16675,14.8082543945708,8.36055484265187,21.32739953402
2024-11-11,"SEND",8.25870833333333,15.3268770385224,8.82283337000002,21.8927415141133
2024-11-11,"HUL2",7.70541666666667,17.1919108283146,10.8991067958719,23.844482937742
2024-11-11,"PEMB",6.39445833333333,9.44361085738831,2.84453228784143,16.0894500519659
2024-11-11,"WFEN",7.96983333333333,14.7384606045254,8.34752460444119,21.2786965070181
2024-11-11,"OSY",8.16529166666667,14.6537251715331,8.11256108755626,21.0665414383877
2024-11-11,"ACTH",5.86770833333333,8.4134893788059,1.88045810467652,14.6084779261964
2024-11-11,"COPP",10.425625,14.0230582191341,7.52520841282775,20.5125552371576
2024-11-12,"EB",4.79175,6.52204529214772,-0.00249311212542072,12.7440056768839
2024-11-12,"IMGM",10.6800833333333,5.80226438413087,-0.642281126832882,12.4256979619801
2024-11-12,"PRES",13.447375,7.38432609143866,0.97699304516554,14.0824591131597
2024-11-12,"BIRR",10.4540833333333,7.3324705180364,0.790821521301253,13.9009252836749
2024-11-12,"BLC2",10.1709166666667,6.81381922330358,0.234125136227862,13.341877935339
2024-11-12,"BOTR",8.86408333333333,6.75097441924036,0.121466269774799,13.3360789796399
2024-11-12,"GHSR",10.3361666666667,6.74142988883023,0.0686595984160207,13.492400684341
2024-11-12,"LEAM",8.22533333333333,6.69998598319601,0.274089578461831,13.4639790504802
2024-11-12,"NPT3",7.97070833333333,7.00461964291086,0.530611510062702,13.4336522187393
2024-11-12,"REA1",6.686375,6.58194161196699,0.235369025965808,13.1364457792378
2024-11-12,"SOUT",6.80033333333333,5.89608528468231,-0.757826600234079,12.5092778498456
2024-11-12,"WREX",9.22570833333333,6.28100951001993,-0.164591883785894,12.8421908141595
2024-11-12,"LEAR",7.464625,6.46548654558872,0.0705678683249192,13.1598401397171
2024-11-12,"PLYM",6.68345833333333,7.15624880513961,0.6314449099354,13.4348988542212
2024-11-12,"SHDG",10.7017083333333,6.77799126904789,0.36215385753942,13.2655791133629
2024-11-12,"SHE",10.6752083333333,6.10540827378336,-0.225652593213961,12.555971512577
2024-11-12,"BEL2",19.4615833333333,8.13529692903367,1.71514631202952,14.5494805814717
2024-11-12,"GLKP",10.282125,6.5942168165837,0.19977587210607,12.7960177166183
2024-11-12,"LECU",8.718625,6.92341168843676,0.227903782893122,13.5706797197382
2024-11-12,"SUN2",10.5346666666667,5.72867426420644,-0.872298855792341,12.3720320544818
2024-11-12,"TRAN",13.420875,7.06044764815303,0.379288438782295,13.6717264046449
2024-11-12,"STOK",12.6139583333333,7.77229692231266,1.3766082912229,14.1837430892159
2024-11-12,"BEX",6.423,6.81965745327128,0.279057499251006,13.3880518408121
2024-11-12,"SEND",5.52579166666667,6.48003932217096,-0.356972027466299,13.0037147240781
2024-11-12,"HUL2",10.789125,6.37962452384677,-0.125387750326344,13.0445657135741
2024-11-12,"PEMB",5.95129166666667,5.3640296486112,-0.840401621658366,11.7995093337338
2024-11-12,"WFEN",5.95420833333333,6.32473010539967,-0.271828458587131,12.6219289654084
2024-11-12,"OSY",4.9354347826087,6.40598478313619,0.0281463954191237,13.0513443556377
2024-11-12,"ACTH",3.02879166666667,5.10317295983044,-1.70151938795495,11.6111194359388
2024-11-12,"COPP",13.1034166666667,7.2753815079479,0.613205089144279,13.5245905460049
2024-11-13,"EB",9.50079166666667,6.62684357310442,0.0211112818777353,13.3004504441315
2024-11-13,"IMGM",12.341875,8.99310445001993,2.37013468418969,15.422973964046
2024-11-13,"PRES",16.556625,10.2316559316182,3.73549214148215,16.5707015508436
2024-11-13,"BIRR",15.9975,8.99988806463142,2.58486291141743,15.7498362388801
2024-11-13,"BLC2",11.4219583333333,8.84892390810189,2.32186001420736,15.1089312659614
2024-11-13,"BOTR",11.8720833333333,8.30722975783115,1.68047842204383,15.116512885902
2024-11-13,"GHSR",3.69591666666667,8.92458347412958,2.31362367364164,15.4159899930653
2024-11-13,"LEAM",15.121,8.04464266147551,1.64511560876121,14.4028983881723
2024-11-13,"NPT3",12.012625,7.9483809454855,1.59057653863794,14.2662152520146
2024-11-13,"REA1",9.79720833333333,7.40332817336161,1.24699263101087,13.6571591321595
2024-11-13,"SOUT",8.10241666666667,7.41728876853297,1.06899287903435,13.8522930434988
2024-11-13,"WREX",8.184,8.44043263356327,1.88363958499038,14.7984161345608
2024-11-13,"LEAR",13.8237083333333,7.7187806232309,0.957202127276733,14.2526421185898
2024-11-13,"PLYM",11.0202083333333,7.44716218932163,0.8833354295905,13.914557082952
2024-11-13,"SHDG",8.03466666666667,9.06844032058689,2.66127031384315,15.4028486449135
2024-11-13,"SHE",10.9189166666667,9.01486992471483,2.32954453745,15.686391088121
2024-11-13,"BEL2",8.79729166666667,12.7618331812593,6.31150123903074,19.4016778304852
2024-11-13,"GLKP",2.935375,8.89440147370841,2.18428007885938,15.3222445352492
2024-11-13,"LECU",15.326375,8.258011060477,1.54552596914723,14.6550813900329
2024-11-13,"SUN2",5.6575,8.9514260357887,2.44996090393451,15.4757794674085
2024-11-13,"TRAN",8.30775,10.2025541601742,3.88112859141441,16.6682089799085
2024-11-13,"STOK",14.9323333333333,9.90831323774217,3.61472945503456,16.3980399673221
